dataset,feature,relative_mse_tolerance,extreme,solver_success,weight,mse_threshold,loss,loss_active,n_active_lower_bounds,primal_residual,stationarity_residual,complementarity_residual,dual_fit_cost
SingMOS,WavLM,0.005,max,1,0.3141134670983787,0.3649248117745365,0.3649248117745368,1,4,2.7755575615628914e-16,5.5599126289052065e-08,7.508868655351698e-15,2.9773622886145203e-15
SingMOS,BEATs,0.005,min,1,0.0660659990546548,0.3649248117745365,0.3649248117745379,1,3,1.3877787807814457e-15,3.3605084215349024e-08,3.3051621341539544e-14,1.2802303902566656e-15
SingMOS,BEATs,0.005,max,1,0.2389764237002791,0.3649248117745365,0.3649248117745463,1,4,9.825473767932635e-15,5.041350538293604e-07,2.332843699627857e-13,1.7277879004616457e-13
SingMOS,ERB,0.005,min,1,4.68219960907476e-18,0.3649248117745365,0.3631092654473,0,3,0.0,5.340576171875012e-06,4.682206753544377e-18,3.6670826375484506e-11
SingMOS,ERB,0.005,max,1,0.0673604885798932,0.3649248117745365,0.3649248117745479,1,3,1.1435297153639112e-14,3.243225913940329e-07,3.182054092282142e-13,1.3374498151690614e-13
SingMOS,Speaker,0.005,min,1,0.0,0.3649248117745365,0.3631856747538137,0,1,0.0,1.3693781338038229e-17,0.0,8.438384130030185e-34
SingMOS,Speaker,0.005,max,1,0.1098412494234542,0.3649248117745365,0.3649248117745398,1,3,3.275157922644212e-15,1.1457941945236529e-07,9.203594005287158e-14,1.3520334838185292e-14
SingMOS,RMVPE-c,0.005,min,1,1.1332824378229708e-17,0.3649248117745365,0.3631092654473,0,3,0.0,4.3024931048519513e-16,1.1332824378229708e-17,9.472562453185528e-32
SingMOS,RMVPE-c,0.005,max,1,0.0370652899457953,0.3649248117745365,0.3649248117745404,1,3,3.941291737419306e-15,5.0325757533498106e-08,7.012287848911592e-14,2.736750928298284e-15
SingMOS,RMVPE-q,0.005,min,1,4.917681385856356e-18,0.3649248117745365,0.3631092654473,0,3,0.0,1.1102230246251563e-16,4.9176813858563555e-18,1.1838657956975309e-32
SingMOS,RMVPE-q,0.005,max,1,0.0506225134496798,0.3649248117745365,0.3649248117745594,1,3,2.2870594307278225e-14,2.798822663629963e-07,4.082226458753211e-13,5.76667521894095e-14
SingMOS,CED,0.005,min,1,0.1235071197625209,0.3649248117745365,0.364924811774545,1,3,8.493206138382448e-15,1.647459353104619e-07,2.523629564342998e-13,2.7821878334703213e-14
SingMOS,CED,0.005,max,1,0.3387267261440935,0.3649248117745365,0.3649248117746149,1,4,7.843725668976732e-14,7.991268585402779e-08,2.3001563292036924e-12,6.581668386838249e-15
SingMOS,eGeMAPS,0.005,min,1,0.0960395218195804,0.3649248117745365,0.3649248117745395,1,3,2.997602166487923e-15,3.807759830776192e-07,9.648268545380805e-14,1.889747766520861e-13
SingMOS,eGeMAPS,0.005,max,1,0.321817490860883,0.3649248117745365,0.3649248117745424,1,4,5.939693181744588e-15,2.3743161736700105e-07,1.7282489688193868e-13,6.960486464386627e-14
SingMOS,Whisper,0.01,min,1,0.0077778692661035,0.366740358101773,0.366740358101773,1,3,0.0,1.0001001415904652e-10,4.303581076822414e-17,7.288907654995675e-21
SingMOS,Whisper,0.01,max,1,0.1993613775331389,0.366740358101773,0.3667403581017902,1,4,1.7152945730458672e-14,1.008872274168085e-07,2.2609639957958907e-13,1.4011167758159251e-14
SingMOS,ContentVec,0.01,min,1,4.163336342344337e-17,0.366740358101773,0.3658379583492108,0,1,0.0,2.220446049250313e-16,4.1633363423443376e-17,2.471896489863545e-32
SingMOS,ContentVec,0.01,max,1,0.1777471568669132,0.366740358101773,0.3667403581017736,1,4,6.106226635438361e-16,6.951212938588468e-10,8.520411739008138e-15,3.792582103259848e-19
SingMOS,WavLM,0.01,min,1,0.0762825647419758,0.366740358101773,0.366740358101773,1,3,1.1102230246251563e-16,1.1365164601095934e-08,6.799237626124222e-17,1.0731674343638536e-16
SingMOS,WavLM,0.01,max,1,0.3547683042567299,0.366740358101773,0.366740358101773,1,4,0.0,2.391979100901942e-09,1.7801398486429972e-18,7.558743062805858e-18
SingMOS,BEATs,0.01,min,1,0.0302452901426301,0.366740358101773,0.3667403581017773,1,3,4.329869796038111e-15,2.0146371484952574e-07,7.291760164950469e-14,2.7413779554604256e-14
SingMOS,BEATs,0.01,max,1,0.274656030049104,0.366740358101773,0.3667403581017752,1,4,2.1649348980190556e-15,2.9570227003117292e-08,3.6293111851550335e-14,1.2469995332059933e-15
SingMOS,ERB,0.01,min,1,4.68219960907476e-18,0.366740358101773,0.3631092654473,0,3,0.0,5.340576171875012e-06,4.682206753544377e-18,3.6670826375484506e-11
SingMOS,ERB,0.01,max,1,0.1107659731866859,0.366740358101773,0.3667403581017785,1,3,5.495603971894525e-15,1.0281595891337149e-07,1.1516760128511738e-13,9.065557475093387e-15
SingMOS,Speaker,0.01,min,1,0.0,0.366740358101773,0.3631856747538137,0,1,0.0,1.3693781338038229e-17,0.0,8.438384130030185e-34
SingMOS,Speaker,0.01,max,1,0.15210683099789,0.366740358101773,0.3667403581017733,1,3,3.3306690738754696e-16,2.6103686434630905e-08,6.618227477472659e-15,6.958744702199717e-16
SingMOS,RMVPE-c,0.01,min,1,1.1332824378229708e-17,0.366740358101773,0.3631092654473,0,3,0.0,4.3024931048519513e-16,1.1332824378229708e-17,9.472562453185528e-32
SingMOS,RMVPE-c,0.01,max,1,0.0662887661447165,0.366740358101773,0.3667403581017732,1,3,1.6653345369377348e-16,1.6645454625763282e-08,2.4473267973642832e-15,2.8291752872687087e-16
SingMOS,RMVPE-q,0.01,min,1,4.917681385856356e-18,0.366740358101773,0.3631092654473,0,3,0.0,1.1102230246251563e-16,4.9176813858563555e-18,1.1838657956975309e-32
SingMOS,RMVPE-q,0.01,max,1,0.0777450315147644,0.366740358101773,0.3667403581017773,1,3,4.274358644806853e-15,1.4063492120852672e-07,5.4903216191607296e-14,1.6878795615226803e-14
SingMOS,CED,0.01,min,1,0.078816580077103,0.366740358101773,0.366740358101793,1,3,2.003952559448408e-14,2.761437987164328e-07,4.21042949618644e-13,7.720075744501384e-14
SingMOS,CED,0.01,max,1,0.3827946822369194,0.366740358101773,0.366740358101778,1,4,4.996003610813205e-15,6.612036376751895e-08,1.0344391664837383e-13,3.1258784064847424e-15
SingMOS,eGeMAPS,0.01,min,1,0.0457623237172167,0.366740358101773,0.3667403581017742,1,2,1.2212453270876722e-15,1.920834846735886e-08,2.9790782242273696e-14,4.430045134423935e-16
SingMOS,eGeMAPS,0.01,max,1,0.3655425326659215,0.366740358101773,0.3667403581017733,1,4,3.3306690738754696e-16,5.354847343319591e-09,6.842598007727305e-15,3.2366134561351455e-17
TMHINT-QI,Whisper,0.001,min,1,0.1244422560203698,0.8907496257349262,0.8907496257358318,1,4,9.056089211867402e-13,4.5856979546954335e-08,3.447375926972357e-11,2.607475509850505e-15
TMHINT-QI,Whisper,0.001,max,1,0.2599392032537443,0.8907496257349262,0.8907496257353484,1,4,4.222178162649471e-13,9.910646525668201e-08,1.6072539856927512e-11,8.333404151610111e-15
TMHINT-QI,ContentVec,0.001,min,1,2.1986030401465685e-15,0.8907496257349262,0.890749625734926,1,4,1.1102230246251563e-16,2.220446049250313e-16,2.198603040146568e-15,5.68885148469421e-32
TMHINT-QI,ContentVec,0.001,max,1,0.1441504413656903,0.8907496257349262,0.8907496257349268,1,5,5.551115123125784e-16,8.892019565109877e-09,2.238118052681342e-14,7.071516058322629e-17
TMHINT-QI,WavLM,0.001,min,1,0.084359527472193,0.8907496257349262,0.8907496257349432,1,4,1.6986412276764895e-14,5.327276575428642e-08,8.143960345670748e-13,2.147251288751144e-15
TMHINT-QI,WavLM,0.001,max,1,0.255013166025458,0.8907496257349262,0.8907496257349395,1,4,1.3322676295501878e-14,5.600958274953882e-08,6.387419860211686e-13,3.4418038417991165e-15
TMHINT-QI,BEATs,0.001,min,1,0.1899470641201539,0.8907496257349262,0.8907496257349353,1,4,9.103828801926284e-15,6.70989237505637e-08,4.1476668093926394e-13,5.3135090136873986e-15
TMHINT-QI,BEATs,0.001,max,1,0.3521136393495532,0.8907496257349262,0.8907496257349284,1,4,2.220446049250313e-15,1.1492159579518103e-07,1.0116260632772169e-13,1.9392944887465164e-14
TMHINT-QI,ERB,0.001,min,1,6.7521760785968595e-19,0.8907496257349262,0.8898597659689573,0,4,0.0,4.88281250000001e-06,6.752192563401738e-19,5.3644180297851535e-11
TMHINT-QI,ERB,0.001,max,1,0.0107078707857518,0.8907496257349262,0.8907496257349337,1,3,7.438494264988549e-15,5.9379539063542105e-09,8.595267716618811e-14,5.610546551700047e-17
TMHINT-QI,Speaker,0.001,min,1,2.6714741530042824e-16,0.8907496257349262,0.8901748306282034,0,1,0.0,1.3693781338038229e-17,2.6714741530042824e-16,8.438384130030185e-34
TMHINT-QI,Speaker,0.001,max,1,0.0768612269978745,0.8907496257349262,0.8907496257349279,1,4,1.6653345369377348e-15,3.166872097892792e-09,6.091833209731737e-14,7.939074009552409e-18
TMHINT-QI,RMVPE-c,0.001,min,1,8.985656376718639e-18,0.8907496257349262,0.8898597659689573,0,4,0.0,4.882812500000006e-06,8.985678314356279e-18,5.3644180297851555e-11
TMHINT-QI,RMVPE-c,0.001,max,1,0.0118175551138699,0.8907496257349262,0.8907496257349429,1,3,1.6653345369377348e-14,1.3347249527839722e-08,2.1065239707115269e-13,1.162051864422211e-16
TMHINT-QI,RMVPE-q,0.001,min,1,9.736531232124877e-18,0.8907496257349262,0.8898597659689573,0,4,0.0,3.3306690738754696e-16,9.736531232124872e-18,7.892943236838199e-32
TMHINT-QI,RMVPE-q,0.001,max,1,0.012280279910619,0.8907496257349262,0.8907496257349525,1,3,2.6312285683616213e-14,1.5302707079278832e-07,3.1632390564772754e-13,2.2023755958691232e-14
TMHINT-QI,CED,0.001,min,1,0.2002161514240929,0.8907496257349262,0.8907496257349266,1,4,3.3306690738754696e-16,7.536745361136354e-08,1.5627625969615252e-14,8.770315932694651e-15
TMHINT-QI,CED,0.001,max,1,0.3672263845902745,0.8907496257349262,0.8907496257349276,1,4,1.3322676295501878e-15,1.1870845995076706e-07,6.251050407047653e-14,1.2377881630461412e-14
TMHINT-QI,eGeMAPS,0.001,min,1,0.0,0.8907496257349262,0.8898597659689573,0,4,0.0,4.882812500000003e-06,7.131248461028958e-23,5.364418029785152e-11
TMHINT-QI,eGeMAPS,0.001,max,1,0.0448715738891395,0.8907496257349262,0.8907496257349269,1,4,6.661338147750939e-16,1.97826466319384e-09,2.3657446396040293e-14,4.0708317637747866e-18
TMHINT-QI,Whisper,0.005,min,1,0.040700537330208,0.894309064798802,0.8943090647988031,1,4,1.1102230246251563e-15,1.3407746912719176e-08,1.8900494830880423e-14,2.0076805464063398e-16
TMHINT-QI,Whisper,0.005,max,1,0.3432146670482544,0.894309064798802,0.8943090647988023,1,5,3.3306690738754696e-16,2.8384494754618567e-10,5.616673034614655e-15,1.072053089450306e-19
TMHINT-QI,ContentVec,0.005,min,1,0.0,0.894309064798802,0.8926741821131499,0,1,2.220446049250313e-16,2.220446049250313e-16,0.0,2.471896489863545e-32
TMHINT-QI,ContentVec,0.005,max,1,0.2320312740108699,0.894309064798802,0.8943090647988157,1,5,1.3655743202889424e-14,1.4322858454818288e-08,2.42969896165098e-13,1.5445911799705431e-16
TMHINT-QI,WavLM,0.005,min,1,1.1172811417251125e-15,0.894309064798802,0.8943090647988479,1,1,4.5852210917018965e-14,4.440892098500626e-16,1.1172811417251129e-15,1.0068521628625438e-31
TMHINT-QI,WavLM,0.005,max,1,0.3602633022920626,0.894309064798802,0.8943090647988022,1,5,2.220446049250313e-16,3.2480902412146406e-09,4.736915471232932e-15,9.290711229444549e-18
TMHINT-QI,BEATs,0.005,min,1,0.0897226087972704,0.894309064798802,0.8943090647988077,1,4,5.6621374255882976e-15,7.068607077442834e-08,1.1536529427422988e-13,4.7288208990979676e-15
TMHINT-QI,BEATs,0.005,max,1,0.4515090083054053,0.894309064798802,0.8943090647988026,1,5,5.551115123125784e-16,2.0430936942261724e-09,1.1171048172382758e-14,2.845971316931334e-18
TMHINT-QI,ERB,0.005,min,1,6.7521760785968595e-19,0.894309064798802,0.8898597659689573,0,4,0.0,4.88281250000001e-06,6.752192563401738e-19,5.3644180297851535e-11
TMHINT-QI,ERB,0.005,max,1,0.0458573136778773,0.894309064798802,0.8943090647988106,1,4,8.548717289613705e-15,1.6317193596293578e-08,7.308615117406857e-14,1.838154568724022e-16
TMHINT-QI,Speaker,0.005,min,1,2.6714741530042824e-16,0.894309064798802,0.8901748306282034,0,1,0.0,1.3693781338038229e-17,2.6714741530042824e-16,8.438384130030185e-34
TMHINT-QI,Speaker,0.005,max,1,0.15733241955212,0.894309064798802,0.8943090647988041,1,4,2.1094237467877974e-15,2.4068284254497033e-08,3.450844140345098e-14,5.533799049700081e-16
TMHINT-QI,RMVPE-c,0.005,min,1,8.985656376718639e-18,0.894309064798802,0.8898597659689573,0,4,0.0,4.882812500000006e-06,8.985678314356279e-18,5.3644180297851555e-11
TMHINT-QI,RMVPE-c,0.005,max,1,0.0493578055846643,0.894309064798802,0.8943090647988026,1,4,5.551115123125784e-16,3.268075587925523e-09,4.984782816946828e-15,1.3214851581144113e-17
TMHINT-QI,RMVPE-q,0.005,min,1,9.736531232124877e-18,0.894309064798802,0.8898597659689573,0,4,0.0,3.3306690738754696e-16,9.736531232124872e-18,7.892943236838199e-32
TMHINT-QI,RMVPE-q,0.005,max,1,0.0435900461157231,0.894309064798802,0.8943090647988119,1,4,9.880984919163892e-15,4.885718829505947e-08,6.820880655725507e-14,1.8942873032936347e-15
TMHINT-QI,CED,0.005,min,1,0.0969981508659419,0.894309064798802,0.8943090647988088,1,4,6.772360450213455e-15,9.84795511804748e-08,1.4210736570644708e-13,6.936764350054594e-15
TMHINT-QI,CED,0.005,max,1,0.4700900457347317,0.894309064798802,0.8943090647988048,1,5,2.7755575615628917e-15,7.286767633729596e-09,5.783956935279356e-14,6.77683175155082e-17
TMHINT-QI,eGeMAPS,0.005,min,1,0.0,0.894309064798802,0.8898597659689573,0,4,0.0,4.882812500000003e-06,7.131248461028958e-23,5.364418029785152e-11
TMHINT-QI,eGeMAPS,0.005,max,1,0.125319862482297,0.894309064798802,0.8943090647988179,1,4,1.5876189252139742e-14,8.423246988797928e-09,2.631442663199139e-13,6.351888619768093e-17
TMHINT-QI,Whisper,0.01,min,1,0.0,0.8987583636286469,0.8987583636286689,1,1,2.19824158875781e-14,2.220446049250313e-16,2.196484582974755e-29,3.520727300376553e-32
TMHINT-QI,Whisper,0.01,max,1,0.40531249284033,0.8987583636286469,0.8987583636286487,1,5,1.7763568394002505e-15,4.517395346681496e-10,2.114710862156204e-14,2.3023484757330723e-19
TMHINT-QI,ContentVec,0.01,min,1,0.0,0.8987583636286469,0.8926741821131499,0,1,2.220446049250313e-16,2.220446049250313e-16,0.0,2.471896489863545e-32
TMHINT-QI,ContentVec,0.01,max,1,0.2975500634086527,0.8987583636286469,0.8987583636286474,1,5,4.440892098500626e-16,7.37205407830288e-10,5.578025229453812e-15,4.867957188965747e-19
TMHINT-QI,WavLM,0.01,min,1,9.271381644882828e-15,0.8987583636286469,0.8987583636286497,1,1,2.7755575615628917e-15,3.562298300747748e-06,9.271346355200919e-15,2.7709742422906945e-11
TMHINT-QI,WavLM,0.01,max,1,0.4387496770867145,0.8987583636286469,0.8987583636286474,1,6,4.440892098500626e-16,2.2419222034386619e-10,6.631575332813891e-15,4.068608450055302e-20
TMHINT-QI,BEATs,0.01,min,1,0.0146224827105891,0.8987583636286469,0.8987583636286532,1,4,6.3282712403633915e-15,2.2276160027701053e-08,9.11727112932001e-14,4.75916484569589e-16
TMHINT-QI,BEATs,0.01,max,1,0.5256131406888047,0.8987583636286469,0.89875836362865,1,5,3.1086244689504387e-15,8.723833655466251e-09,4.416264509211494e-14,5.563950711158521e-17
TMHINT-QI,ERB,0.01,min,1,6.7521760785968595e-19,0.8987583636286469,0.8898597659689573,0,4,0.0,4.88281250000001e-06,6.752192563401738e-19,5.3644180297851535e-11
TMHINT-QI,ERB,0.01,max,1,0.0795431264610982,0.8987583636286469,0.8987583636286482,1,4,1.3322676295501878e-15,5.237500655397298e-09,9.050923239266684e-15,2.1528439378626005e-17
TMHINT-QI,Speaker,0.01,min,1,2.6714741530042824e-16,0.8987583636286469,0.8901748306282034,0,1,0.0,1.3693781338038229e-17,2.6714741530042824e-16,8.438384130030185e-34
TMHINT-QI,Speaker,0.01,max,1,0.2176310431533402,0.8987583636286469,0.8987583636286474,1,4,4.440892098500626e-16,6.555334053359729e-11,5.137084818936969e-15,4.061513195665553e-21
TMHINT-QI,RMVPE-c,0.01,min,1,8.985656376718639e-18,0.8987583636286469,0.8898597659689573,0,4,0.0,4.882812500000006e-06,8.985678314356279e-18,5.3644180297851555e-11
TMHINT-QI,RMVPE-c,0.01,max,1,0.0844313583016604,0.8987583636286469,0.8987583636286685,1,4,2.153832667772804e-14,6.738400193384565e-08,1.5130409568510484e-13,3.493131692078076e-15
TMHINT-QI,RMVPE-q,0.01,min,1,9.736531232124877e-18,0.8987583636286469,0.8898597659689573,0,4,0.0,3.3306690738754696e-16,9.736531232124872e-18,7.892943236838199e-32
TMHINT-QI,RMVPE-q,0.01,max,1,0.0696351995557829,0.8987583636286469,0.8987583636286528,1,4,5.8841820305133305e-15,3.1696648639112372e-09,2.989981011436952e-14,8.080567826237536e-18
TMHINT-QI,CED,0.01,min,1,0.0196412182270789,0.8987583636286469,0.898758363628647,1,3,1.1102230246251563e-16,1.1729182070041586e-09,1.6499770976853886e-15,1.5717701086217112e-18
TMHINT-QI,CED,0.01,max,1,0.546826821846162,0.8987583636286469,0.8987583636286486,1,5,1.6653345369377348e-15,3.721414354451724e-08,2.4499060573067675e-14,1.3442799370413814e-15
TMHINT-QI,eGeMAPS,0.01,min,1,0.0,0.8987583636286469,0.8898597659689573,0,4,0.0,4.882812500000003e-06,7.131248461028958e-23,5.364418029785152e-11
TMHINT-QI,eGeMAPS,0.01,max,1,0.18661357451843,0.8987583636286469,0.8987583636286471,1,4,2.220446049250313e-16,2.676513677357661e-09,2.6170008838784985e-15,6.03358990983139e-18
