dataset,feature,relative_mse_tolerance,optimal_weight,optimal_oof_mse,mse_threshold,weight_min,loss_min,success_min,message_min,weight_max,loss_max,success_max,message_max,range_width
SingMOS,Speaker,0.001,0.0078033507166464,0.3631092654473,0.3634723747127473,0.0,0.3631856747538137,True,Optimization terminated successfully,0.0534359527493466,0.3634723747127541,True,Optimization terminated successfully,0.0534359527493466
SingMOS,RMVPE-c,0.001,1.1332824378229708e-17,0.3631092654473,0.3634723747127473,1.1332824378229708e-17,0.3631092654473,True,Optimization terminated successfully,0.008294885903418,0.3634723747127826,True,Optimization terminated successfully,0.008294885903418
SingMOS,RMVPE-q,0.001,4.917681385856356e-18,0.3631092654473,0.3634723747127473,4.917681385856356e-18,0.3631092654473,True,Optimization terminated successfully,0.0162375356320661,0.3634723747127616,True,Optimization terminated successfully,0.0162375356320661
SingMOS,CED,0.001,0.2313996295974325,0.3631092654473,0.3634723747127473,0.1831486307883494,0.3634723747127503,True,Optimization terminated successfully,0.27964939758854,0.3634723747127474,True,Optimization terminated successfully,0.0965007668001906
SingMOS,eGeMAPS,0.001,0.2129120766774242,0.3631092654473,0.3634723747127473,0.1606451024042126,0.3634723747127475,True,Optimization terminated successfully,0.2631998718552355,0.3634723747127483,True,Optimization terminated successfully,0.1025547694510229
SingMOS,Whisper,0.005,0.1035732959173086,0.3631092654473,0.3649248117745365,0.0358356859526861,0.3649248117745577,True,Optimization terminated successfully,0.1713108091088701,0.364924811774555,True,Optimization terminated successfully,0.135475123156184
SingMOS,ContentVec,0.005,0.0761355702021473,0.3631092654473,0.3649248117745365,0.0041933943208609,0.3649248117745369,True,Optimization terminated successfully,0.1480490782012972,0.3649248117745394,True,Optimization terminated successfully,0.1438556838804362
SingMOS,WavLM,0.005,0.2156314321177964,0.3631092654473,0.3649248117745365,0.1170969869844641,0.3649248117745376,True,Optimization terminated successfully,0.3141134670983787,0.3649248117745368,True,Optimization terminated successfully,0.1970164801139146
SingMOS,BEATs,0.005,0.1525446447712443,0.3631092654473,0.3649248117745365,0.0660659990546548,0.3649248117745379,True,Optimization terminated successfully,0.2389764237002791,0.3649248117745463,True,Optimization terminated successfully,0.1729104246456243
SingMOS,ERB,0.005,4.68219960907476e-18,0.3631092654473,0.3649248117745365,4.68219960907476e-18,0.3631092654473,True,Optimization terminated successfully,0.0673604885798932,0.3649248117745479,True,Optimization terminated successfully,0.0673604885798932
SingMOS,Speaker,0.005,0.0078033507166464,0.3631092654473,0.3649248117745365,0.0,0.3631856747538137,True,Optimization terminated successfully,0.1098412494234542,0.3649248117745398,True,Optimization terminated successfully,0.1098412494234542
SingMOS,RMVPE-c,0.005,1.1332824378229708e-17,0.3631092654473,0.3649248117745365,1.1332824378229708e-17,0.3631092654473,True,Optimization terminated successfully,0.0370652899457953,0.3649248117745404,True,Optimization terminated successfully,0.0370652899457953
SingMOS,RMVPE-q,0.005,4.917681385856356e-18,0.3631092654473,0.3649248117745365,4.917681385856356e-18,0.3631092654473,True,Optimization terminated successfully,0.0506225134496798,0.3649248117745594,True,Optimization terminated successfully,0.0506225134496798
SingMOS,CED,0.005,0.2313996295974325,0.3631092654473,0.3649248117745365,0.1235071197625209,0.364924811774545,True,Optimization terminated successfully,0.3387267261440935,0.3649248117746149,True,Optimization terminated successfully,0.2152196063815726
SingMOS,eGeMAPS,0.005,0.2129120766774242,0.3631092654473,0.3649248117745365,0.0960395218195804,0.3649248117745395,True,Optimization terminated successfully,0.321817490860883,0.3649248117745424,True,Optimization terminated successfully,0.2257779690413026
SingMOS,Whisper,0.01,0.1035732959173086,0.3631092654473,0.366740358101773,0.0077778692661035,0.366740358101773,True,Optimization terminated successfully,0.1993613775331389,0.3667403581017902,True,Optimization terminated successfully,0.1915835082670353
SingMOS,ContentVec,0.01,0.0761355702021473,0.3631092654473,0.366740358101773,4.163336342344337e-17,0.3658379583492108,True,Optimization terminated successfully,0.1777471568669132,0.3667403581017736,True,Optimization terminated successfully,0.1777471568669132
SingMOS,WavLM,0.01,0.2156314321177964,0.3631092654473,0.366740358101773,0.0762825647419758,0.366740358101773,True,Optimization terminated successfully,0.3547683042567299,0.366740358101773,True,Optimization terminated successfully,0.278485739514754
SingMOS,BEATs,0.01,0.1525446447712443,0.3631092654473,0.366740358101773,0.0302452901426301,0.3667403581017773,True,Optimization terminated successfully,0.274656030049104,0.3667403581017752,True,Optimization terminated successfully,0.2444107399064738
SingMOS,ERB,0.01,4.68219960907476e-18,0.3631092654473,0.366740358101773,4.68219960907476e-18,0.3631092654473,True,Optimization terminated successfully,0.1107659731866859,0.3667403581017785,True,Optimization terminated successfully,0.1107659731866859
SingMOS,Speaker,0.01,0.0078033507166464,0.3631092654473,0.366740358101773,0.0,0.3631856747538137,True,Optimization terminated successfully,0.15210683099789,0.3667403581017733,True,Optimization terminated successfully,0.15210683099789
SingMOS,RMVPE-c,0.01,1.1332824378229708e-17,0.3631092654473,0.366740358101773,1.1332824378229708e-17,0.3631092654473,True,Optimization terminated successfully,0.0662887661447165,0.3667403581017732,True,Optimization terminated successfully,0.0662887661447164
SingMOS,RMVPE-q,0.01,4.917681385856356e-18,0.3631092654473,0.366740358101773,4.917681385856356e-18,0.3631092654473,True,Optimization terminated successfully,0.0777450315147644,0.3667403581017773,True,Optimization terminated successfully,0.0777450315147644
SingMOS,CED,0.01,0.2313996295974325,0.3631092654473,0.366740358101773,0.078816580077103,0.366740358101793,True,Optimization terminated successfully,0.3827946822369194,0.366740358101778,True,Optimization terminated successfully,0.3039781021598163
SingMOS,eGeMAPS,0.01,0.2129120766774242,0.3631092654473,0.366740358101773,0.0457623237172167,0.3667403581017742,True,Optimization terminated successfully,0.3655425326659215,0.3667403581017733,True,Optimization terminated successfully,0.3197802089487048
TMHINT-QI,Whisper,0.001,0.1921908739270394,0.8898597659689573,0.8907496257349262,0.1244422560203698,0.8907496257358318,True,Optimization terminated successfully,0.2599392032537443,0.8907496257353484,True,Optimization terminated successfully,0.1354969472333745
TMHINT-QI,ContentVec,0.001,0.0716131980848849,0.8898597659689573,0.8907496257349262,2.1986030401465685e-15,0.890749625734926,True,Optimization terminated successfully,0.1441504413656903,0.8907496257349268,True,Optimization terminated successfully,0.1441504413656882
TMHINT-QI,WavLM,0.001,0.1696860716470768,0.8898597659689573,0.8907496257349262,0.084359527472193,0.8907496257349432,True,Optimization terminated successfully,0.255013166025458,0.8907496257349395,True,Optimization terminated successfully,0.1706536385532649
TMHINT-QI,BEATs,0.001,0.2710298853508607,0.8898597659689573,0.8907496257349262,0.1899470641201539,0.8907496257349353,True,Optimization terminated successfully,0.3521136393495532,0.8907496257349284,True,Optimization terminated successfully,0.1621665752293992
TMHINT-QI,ERB,0.001,6.7521760785968595e-19,0.8898597659689573,0.8907496257349262,6.7521760785968595e-19,0.8898597659689573,True,Optimization terminated successfully,0.0107078707857518,0.8907496257349337,True,Optimization terminated successfully,0.0107078707857518
TMHINT-QI,Speaker,0.001,0.0117587995048373,0.8898597659689573,0.8907496257349262,2.6714741530042824e-16,0.8901748306282034,True,Optimization terminated successfully,0.0768612269978745,0.8907496257349279,True,Optimization terminated successfully,0.0768612269978742
TMHINT-QI,RMVPE-c,0.001,8.985656376718639e-18,0.8898597659689573,0.8907496257349262,8.985656376718639e-18,0.8898597659689573,True,Optimization terminated successfully,0.0118175551138699,0.8907496257349429,True,Optimization terminated successfully,0.0118175551138699
