dataset,feature,relative_mse_tolerance,optimal_weight,optimal_oof_mse,mse_threshold,weight_min,loss_min,success_min,message_min,weight_max,loss_max,success_max,message_max,range_width
singmos,ced,0.01,0.2313996295974325,0.36310926544730004,0.366740358101773,0.07881658007710304,0.36674035810179306,True,Optimization terminated successfully,0.3827946822369194,0.366740358101778,True,Optimization terminated successfully,0.30397810215981635
singmos,egemaps,0.01,0.2129120766774242,0.36310926544730004,0.366740358101773,0.04576232371721679,0.36674035810177424,True,Optimization terminated successfully,0.36554253266592157,0.36674035810177336,True,Optimization terminated successfully,0.3197802089487048
tmhintqi,whisper,0.001,0.19219087392703943,0.8898597659689573,0.8907496257349262,0.12444225602036986,0.8907496257358318,True,Optimization terminated successfully,0.25993920325374437,0.8907496257353484,True,Optimization terminated successfully,0.13549694723337452
tmhintqi,contentvec12,0.001,0.07161319808488494,0.8898597659689573,0.8907496257349262,2.1986030401465685e-15,0.890749625734926,True,Optimization terminated successfully,0.14415044136569038,0.8907496257349268,True,Optimization terminated successfully,0.1441504413656882
tmhintqi,wavlm,0.001,0.16968607164707683,0.8898597659689573,0.8907496257349262,0.08435952747219302,0.8907496257349432,True,Optimization terminated successfully,0.255013166025458,0.8907496257349395,True,Optimization terminated successfully,0.17065363855326496
tmhintqi,beats,0.001,0.27102988535086076,0.8898597659689573,0.8907496257349262,0.1899470641201539,0.8907496257349353,True,Optimization terminated successfully,0.3521136393495532,0.8907496257349284,True,Optimization terminated successfully,0.16216657522939928
tmhintqi,auditory_erb,0.001,6.752176078596859e-19,0.8898597659689573,0.8907496257349262,6.752176078596859e-19,0.8898597659689573,True,Optimization terminated successfully,0.010707870785751866,0.8907496257349337,True,Optimization terminated successfully,0.010707870785751866
tmhintqi,speaker,0.001,0.011758799504837315,0.8898597659689573,0.8907496257349262,2.6714741530042824e-16,0.8901748306282034,True,Optimization terminated successfully,0.07686122699787451,0.8907496257349279,True,Optimization terminated successfully,0.07686122699787425
tmhintqi,rmvpe_cont,0.001,8.985656376718639e-18,0.8898597659689573,0.8907496257349262,8.985656376718639e-18,0.8898597659689573,True,Optimization terminated successfully,0.011817555113869909,0.8907496257349429,True,Optimization terminated successfully,0.0118175551138699
tmhintqi,rmvpe_quant,0.001,9.736531232124875e-18,0.8898597659689573,0.8907496257349262,9.736531232124875e-18,0.8898597659689573,True,Optimization terminated successfully,0.012280279910619063,0.8907496257349525,True,Optimization terminated successfully,0.012280279910619052
tmhintqi,ced,0.001,0.28372117148530085,0.8898597659689573,0.8907496257349262,0.20021615142409294,0.8907496257349266,True,Optimization terminated successfully,0.36722638459027457,0.8907496257349276,True,Optimization terminated successfully,0.16701023316618163
tmhintqi,egemaps,0.001,0.0,0.8898597659689573,0.8907496257349262,0.0,0.8898597659689573,True,Optimization terminated successfully,0.04487157388913955,0.8907496257349269,True,Optimization terminated successfully,0.04487157388913955
tmhintqi,whisper,0.005,0.19219087392703943,0.8898597659689573,0.894309064798802,0.040700537330208085,0.8943090647988031,True,Optimization terminated successfully,0.34321466704825443,0.8943090647988023,True,Optimization terminated successfully,0.30251412971804637
tmhintqi,contentvec12,0.005,0.07161319808488494,0.8898597659689573,0.894309064798802,0.0,0.8926741821131499,True,Optimization terminated successfully,0.23203127401086993,0.8943090647988157,True,Optimization terminated successfully,0.23203127401086993
tmhintqi,wavlm,0.005,0.16968607164707683,0.8898597659689573,0.894309064798802,1.1172811417251123e-15,0.8943090647988479,True,Optimization terminated successfully,0.36026330229206266,0.8943090647988022,True,Optimization terminated successfully,0.36026330229206155
tmhintqi,beats,0.005,0.27102988535086076,0.8898597659689573,0.894309064798802,0.08972260879727044,0.8943090647988077,True,Optimization terminated successfully,0.4515090083054053,0.8943090647988026,True,Optimization terminated successfully,0.36178639950813485
tmhintqi,auditory_erb,0.005,6.752176078596859e-19,0.8898597659689573,0.894309064798802,6.752176078596859e-19,0.8898597659689573,True,Optimization terminated successfully,0.04585731367787735,0.8943090647988106,True,Optimization terminated successfully,0.04585731367787735
tmhintqi,speaker,0.005,0.011758799504837315,0.8898597659689573,0.894309064798802,2.6714741530042824e-16,0.8901748306282034,True,Optimization terminated successfully,0.15733241955212007,0.8943090647988041,True,Optimization terminated successfully,0.1573324195521198
tmhintqi,rmvpe_cont,0.005,8.985656376718639e-18,0.8898597659689573,0.894309064798802,8.985656376718639e-18,0.8898597659689573,True,Optimization terminated successfully,0.04935780558466435,0.8943090647988026,True,Optimization terminated successfully,0.04935780558466434
tmhintqi,rmvpe_quant,0.005,9.736531232124875e-18,0.8898597659689573,0.894309064798802,9.736531232124875e-18,0.8898597659689573,True,Optimization terminated successfully,0.043590046115723154,0.8943090647988119,True,Optimization terminated successfully,0.04359004611572315
tmhintqi,ced,0.005,0.28372117148530085,0.8898597659689573,0.894309064798802,0.0969981508659419,0.8943090647988088,True,Optimization terminated successfully,0.4700900457347317,0.8943090647988048,True,Optimization terminated successfully,0.3730918948687898
tmhintqi,egemaps,0.005,0.0,0.8898597659689573,0.894309064798802,0.0,0.8898597659689573,True,Optimization terminated successfully,0.12531986248229707,0.8943090647988179,True,Optimization terminated successfully,0.12531986248229707
tmhintqi,whisper,0.01,0.19219087392703943,0.8898597659689573,0.8987583636286469,0.0,0.8987583636286689,True,Optimization terminated successfully,0.40531249284033,0.8987583636286487,True,Optimization terminated successfully,0.40531249284033
tmhintqi,contentvec12,0.01,0.07161319808488494,0.8898597659689573,0.8987583636286469,0.0,0.8926741821131499,True,Optimization terminated successfully,0.29755006340865275,0.8987583636286474,True,Optimization terminated successfully,0.29755006340865275
tmhintqi,wavlm,0.01,0.16968607164707683,0.8898597659689573,0.8987583636286469,9.271381644882827e-15,0.8987583636286497,True,Optimization terminated successfully,0.43874967708671453,0.8987583636286474,True,Optimization terminated successfully,0.43874967708670526
tmhintqi,beats,0.01,0.27102988535086076,0.8898597659689573,0.8987583636286469,0.014622482710589128,0.8987583636286532,True,Optimization terminated successfully,0.5256131406888047,0.89875836362865,True,Optimization terminated successfully,0.5109906579782156
tmhintqi,auditory_erb,0.01,6.752176078596859e-19,0.8898597659689573,0.8987583636286469,6.752176078596859e-19,0.8898597659689573,True,Optimization terminated successfully,0.07954312646109828,0.8987583636286482,True,Optimization terminated successfully,0.07954312646109828
tmhintqi,speaker,0.01,0.011758799504837315,0.8898597659689573,0.8987583636286469,2.6714741530042824e-16,0.8901748306282034,True,Optimization terminated successfully,0.21763104315334023,0.8987583636286474,True,Optimization terminated successfully,0.21763104315333995
tmhintqi,rmvpe_cont,0.01,8.985656376718639e-18,0.8898597659689573,0.8987583636286469,8.985656376718639e-18,0.8898597659689573,True,Optimization terminated successfully,0.08443135830166049,0.8987583636286685,True,Optimization terminated successfully,0.08443135830166047
tmhintqi,rmvpe_quant,0.01,9.736531232124875e-18,0.8898597659689573,0.8987583636286469,9.736531232124875e-18,0.8898597659689573,True,Optimization terminated successfully,0.0696351995557829,0.8987583636286528,True,Optimization terminated successfully,0.06963519955578289
tmhintqi,ced,0.01,0.28372117148530085,0.8898597659689573,0.8987583636286469,0.019641218227078948,0.898758363628647,True,Optimization terminated successfully,0.546826821846162,0.8987583636286486,True,Optimization terminated successfully,0.5271856036190831
tmhintqi,egemaps,0.01,0.0,0.8898597659689573,0.8987583636286469,0.0,0.8898597659689573,True,Optimization terminated successfully,0.18661357451843008,0.8987583636286471,True,Optimization terminated successfully,0.18661357451843008
